DATE,TIME,QUERY_RAW_PHRASE,ITEM_COUNT,LOG_TIME
2020-07-03,14:31:01,5kV 10W 2500mA,7,40
2020-07-03,14:30:03,kabel,80826,658
2020-07-03,14:16:04,DC/DC 5V 1W,918,327
2020-07-03,14:16:03,"1kV 0,001kW 100kohm",1,41
2020-07-03,14:16:02,5kV 10W 2500mA,7,73
2020-07-03,14:15:02,kabel,80826,676
2020-07-03,14:01:05,DC/DC 5V 1W,918,345
2020-07-03,14:01:04,"1kV 0,001kW 100kohm",1,41
2020-07-03,14:01:02,5kV 10W 2500mA,7,47
2020-07-03,14:00:03,kabel,80826,707
2020-07-03,13:46:04,DC/DC 5V 1W,918,321
2020-07-03,13:46:03,"1kV 0,001kW 100kohm",1,47
2020-07-03,13:46:02,5kV 10W 2500mA,7,48
2020-07-03,13:45:02,kabel,80826,728
2020-07-03,13:31:04,DC/DC 5V 1W,918,306
2020-07-03,13:31:04,"1kV 0,001kW 100kohm",1,40
2020-07-03,13:31:02,5kV 10W 2500mA,7,43
2020-07-03,13:30:02,kabel,80826,726
2020-07-03,13:16:05,DC/DC 5V 1W,918,317
2020-07-03,13:16:04,"1kV 0,001kW 100kohm",1,43
2020-07-03,13:16:02,5kV 10W 2500mA,7,59
2020-07-03,13:15:02,kabel,80826,673
2020-07-03,13:01:04,DC/DC 5V 1W,918,301
2020-07-03,13:01:03,"1kV 0,001kW 100kohm",1,43
2020-07-03,13:01:02,5kV 10W 2500mA,7,42
2020-07-03,13:00:02,kabel,80826,676
2020-07-03,12:46:05,DC/DC 5V 1W,918,323
2020-07-03,12:46:04,"1kV 0,001kW 100kohm",1,36
2020-07-03,12:46:02,5kV 10W 2500mA,7,47
2020-07-03,12:45:03,kabel,80826,672
2020-07-03,12:31:04,DC/DC 5V 1W,918,304
2020-07-03,12:31:03,"1kV 0,001kW 100kohm",1,36
2020-07-03,12:31:02,5kV 10W 2500mA,7,52
2020-07-03,12:30:02,kabel,80826,662
2020-07-03,12:16:04,DC/DC 5V 1W,918,289
2020-07-03,12:16:03,"1kV 0,001kW 100kohm",1,42
2020-07-03,12:16:02,5kV 10W 2500mA,7,39
2020-07-03,12:15:02,kabel,80826,638
2020-07-03,12:01:05,DC/DC 5V 1W,918,348
2020-07-03,12:01:04,"1kV 0,001kW 100kohm",1,43
2020-07-03,12:01:02,5kV 10W 2500mA,7,36
2020-07-03,12:00:02,kabel,80819,657
2020-07-03,11:46:04,DC/DC 5V 1W,918,332
2020-07-03,11:46:03,"1kV 0,001kW 100kohm",1,38
2020-07-03,11:46:01,5kV 10W 2500mA,7,43
2020-07-03,11:45:03,kabel,80819,780
2020-07-03,11:31:04,DC/DC 5V 1W,918,283
2020-07-03,11:31:03,"1kV 0,001kW 100kohm",1,43
2020-07-03,11:31:02,5kV 10W 2500mA,7,43
2020-07-03,11:30:02,kabel,80819,690
2020-07-03,11:16:04,DC/DC 5V 1W,918,357
2020-07-03,11:16:03,"1kV 0,001kW 100kohm",1,62
2020-07-03,11:16:02,5kV 10W 2500mA,7,41
2020-07-03,11:15:02,kabel,80819,680
2020-07-03,11:01:05,DC/DC 5V 1W,918,290
2020-07-03,11:01:04,"1kV 0,001kW 100kohm",1,50
2020-07-03,11:01:02,5kV 10W 2500mA,7,45
2020-07-03,11:00:03,kabel,80819,640
2020-07-03,10:46:04,DC/DC 5V 1W,918,294
2020-07-03,10:46:03,"1kV 0,001kW 100kohm",1,42
2020-07-03,10:46:02,5kV 10W 2500mA,7,40
2020-07-03,10:45:02,kabel,80819,683
2020-07-03,10:31:05,DC/DC 5V 1W,918,354
2020-07-03,10:31:04,"1kV 0,001kW 100kohm",1,35
2020-07-03,10:31:02,5kV 10W 2500mA,7,42
2020-07-03,10:30:03,kabel,80819,830
2020-07-03,10:16:04,DC/DC 5V 1W,918,324
2020-07-03,10:16:03,"1kV 0,001kW 100kohm",1,43
2020-07-03,10:16:02,5kV 10W 2500mA,7,54
2020-07-03,10:15:02,kabel,80819,643
2020-07-03,10:01:04,DC/DC 5V 1W,918,318
2020-07-03,10:01:03,"1kV 0,001kW 100kohm",1,53
2020-07-03,10:01:01,5kV 10W 2500mA,7,50
2020-07-03,10:00:02,kabel,80819,594
2020-07-03,09:46:04,DC/DC 5V 1W,918,285
2020-07-03,09:46:03,"1kV 0,001kW 100kohm",1,50
2020-07-03,09:46:02,5kV 10W 2500mA,7,42
2020-07-03,09:45:02,kabel,80818,679
2020-07-03,09:31:04,DC/DC 5V 1W,918,325
2020-07-03,09:31:03,"1kV 0,001kW 100kohm",1,38
2020-07-03,09:31:01,5kV 10W 2500mA,7,56
2020-07-03,09:30:02,kabel,80820,661
2020-07-03,09:16:04,DC/DC 5V 1W,918,287
2020-07-03,09:16:03,"1kV 0,001kW 100kohm",1,49
2020-07-03,09:16:02,5kV 10W 2500mA,7,33
2020-07-03,09:15:02,kabel,80820,636
2020-07-03,09:01:04,DC/DC 5V 1W,918,339
2020-07-03,09:01:03,"1kV 0,001kW 100kohm",1,41
2020-07-03,09:01:01,5kV 10W 2500mA,7,34
2020-07-03,09:00:03,kabel,80820,684
2020-07-03,08:46:04,DC/DC 5V 1W,918,316
2020-07-03,08:46:03,"1kV 0,001kW 100kohm",1,34
2020-07-03,08:46:02,5kV 10W 2500mA,7,52
2020-07-03,08:45:02,kabel,80820,617
2020-07-03,08:31:05,DC/DC 5V 1W,918,323
2020-07-03,08:31:04,"1kV 0,001kW 100kohm",1,61
2020-07-03,08:31:02,5kV 10W 2500mA,7,48
2020-07-03,08:30:02,kabel,80820,637
2020-07-03,08:16:04,DC/DC 5V 1W,918,295
2020-07-03,08:16:03,"1kV 0,001kW 100kohm",1,43
2020-07-03,08:16:02,5kV 10W 2500mA,7,57
2020-07-03,08:15:02,kabel,80820,711
2020-07-03,08:01:04,DC/DC 5V 1W,918,298
2020-07-03,08:01:03,"1kV 0,001kW 100kohm",1,53
2020-07-03,08:01:02,5kV 10W 2500mA,7,46
2020-07-03,08:00:03,kabel,80820,707
2020-07-03,07:46:04,DC/DC 5V 1W,918,321
2020-07-03,07:46:03,"1kV 0,001kW 100kohm",1,33
2020-07-03,07:46:02,5kV 10W 2500mA,7,46
2020-07-03,07:45:02,kabel,80820,629
2020-07-03,07:31:04,DC/DC 5V 1W,918,325
2020-07-03,07:31:03,"1kV 0,001kW 100kohm",1,44
2020-07-03,07:31:01,5kV 10W 2500mA,7,49
2020-07-03,07:30:02,kabel,80820,630
2020-07-03,07:16:04,DC/DC 5V 1W,918,300
2020-07-03,07:16:03,"1kV 0,001kW 100kohm",1,52
2020-07-03,07:16:02,5kV 10W 2500mA,7,44
2020-07-03,07:15:03,kabel,80820,710
2020-07-03,07:01:03,DC/DC 5V 1W,918,301
2020-07-03,07:01:02,"1kV 0,001kW 100kohm",1,40
2020-07-03,07:01:01,5kV 10W 2500mA,7,52
2020-07-03,07:00:03,kabel,80820,664
2020-07-03,06:46:04,DC/DC 5V 1W,918,279
2020-07-03,06:46:03,"1kV 0,001kW 100kohm",1,61
2020-07-03,06:46:02,5kV 10W 2500mA,7,37
2020-07-03,06:45:02,kabel,80820,736
2020-07-03,06:31:03,"1kV 0,001kW 100kohm",1,32
2020-07-03,06:31:02,5kV 10W 2500mA,7,44
2020-07-03,06:30:03,kabel,80820,705
2020-07-03,06:16:04,DC/DC 5V 1W,918,305
2020-07-03,06:16:03,"1kV 0,001kW 100kohm",1,40
2020-07-03,06:16:02,5kV 10W 2500mA,7,39
2020-07-03,06:15:03,kabel,80820,638
2020-07-03,06:01:04,DC/DC 5V 1W,918,294
2020-07-03,06:01:03,"1kV 0,001kW 100kohm",1,49
2020-07-03,06:01:02,5kV 10W 2500mA,7,41
2020-07-03,06:00:02,kabel,80820,720
2020-07-03,05:46:04,DC/DC 5V 1W,918,319
2020-07-03,05:46:03,"1kV 0,001kW 100kohm",1,42
2020-07-03,05:46:01,5kV 10W 2500mA,7,33
2020-07-03,05:45:02,kabel,80820,628
2020-07-03,05:31:04,DC/DC 5V 1W,918,273
2020-07-03,05:31:03,"1kV 0,001kW 100kohm",1,31
2020-07-03,05:31:02,5kV 10W 2500mA,7,46
2020-07-03,05:30:03,kabel,80820,700
2020-07-03,05:16:04,DC/DC 5V 1W,918,323
2020-07-03,05:16:03,"1kV 0,001kW 100kohm",1,36
2020-07-03,05:16:02,5kV 10W 2500mA,7,45
2020-07-03,05:15:02,kabel,80820,740
2020-07-03,05:01:04,DC/DC 5V 1W,918,260
2020-07-03,05:01:03,"1kV 0,001kW 100kohm",1,53
2020-07-03,05:01:02,5kV 10W 2500mA,7,47
2020-07-03,05:00:02,kabel,80820,585
2020-07-03,04:46:05,DC/DC 5V 1W,918,374
2020-07-03,04:46:04,"1kV 0,001kW 100kohm",1,48
2020-07-03,04:46:03,5kV 10W 2500mA,7,34
2020-07-03,04:45:02,kabel,80820,633
2020-07-03,04:31:04,DC/DC 5V 1W,918,290
2020-07-03,04:31:03,"1kV 0,001kW 100kohm",1,37
2020-07-03,04:31:01,5kV 10W 2500mA,7,40
2020-07-03,04:30:03,kabel,80820,676
2020-07-03,04:16:04,DC/DC 5V 1W,918,314
2020-07-03,04:16:03,"1kV 0,001kW 100kohm",1,45
2020-07-03,04:16:02,5kV 10W 2500mA,7,44
2020-07-03,04:15:03,kabel,80820,678
2020-07-03,04:01:04,DC/DC 5V 1W,918,276
2020-07-03,04:01:03,"1kV 0,001kW 100kohm",1,51
2020-07-03,04:01:02,5kV 10W 2500mA,7,53
2020-07-03,04:00:02,kabel,80807,662
2020-07-03,03:46:04,DC/DC 5V 1W,918,280
2020-07-03,03:46:03,"1kV 0,001kW 100kohm",1,62
2020-07-03,03:46:02,5kV 10W 2500mA,7,37
2020-07-03,03:45:02,kabel,80807,740
2020-07-03,03:31:04,DC/DC 5V 1W,918,352
2020-07-03,03:31:04,"1kV 0,001kW 100kohm",1,49
2020-07-03,03:31:02,5kV 10W 2500mA,7,44
2020-07-03,03:30:03,kabel,80807,667
2020-07-03,03:16:04,DC/DC 5V 1W,918,359
2020-07-03,03:16:03,"1kV 0,001kW 100kohm",1,52
2020-07-03,03:16:02,5kV 10W 2500mA,7,56
2020-07-03,03:15:02,kabel,80807,648
2020-07-03,03:01:04,DC/DC 5V 1W,918,313
2020-07-03,03:01:03,"1kV 0,001kW 100kohm",1,36
2020-07-03,03:01:01,5kV 10W 2500mA,7,33
2020-07-03,03:00:02,kabel,80807,611
2020-07-03,02:46:05,DC/DC 5V 1W,918,307
2020-07-03,02:46:04,"1kV 0,001kW 100kohm",1,44
2020-07-03,02:46:02,5kV 10W 2500mA,7,43
2020-07-03,02:45:03,kabel,80807,614
2020-07-03,02:31:04,DC/DC 5V 1W,918,333
2020-07-03,02:31:03,"1kV 0,001kW 100kohm",1,49
2020-07-03,02:31:02,5kV 10W 2500mA,7,58
2020-07-03,02:30:02,kabel,80807,615
2020-07-03,02:16:04,DC/DC 5V 1W,918,288
2020-07-03,02:16:03,"1kV 0,001kW 100kohm",1,41
2020-07-03,02:16:02,5kV 10W 2500mA,7,44
2020-07-03,02:15:03,kabel,80807,680
2020-07-03,02:01:04,DC/DC 5V 1W,918,301
2020-07-03,02:01:03,"1kV 0,001kW 100kohm",1,39
2020-07-03,02:01:02,5kV 10W 2500mA,7,49
2020-07-03,02:00:02,kabel,80807,624
2020-07-03,01:46:04,DC/DC 5V 1W,918,330
2020-07-03,01:46:03,"1kV 0,001kW 100kohm",1,56
2020-07-03,01:46:02,5kV 10W 2500mA,7,33
2020-07-03,01:45:02,kabel,80807,769
2020-07-03,01:31:03,"1kV 0,001kW 100kohm",1,46
2020-07-03,01:31:02,5kV 10W 2500mA,7,48
2020-07-03,01:30:03,kabel,80807,631
2020-07-03,01:16:04,DC/DC 5V 1W,918,303
2020-07-03,01:16:03,"1kV 0,001kW 100kohm",1,54
2020-07-03,01:16:02,5kV 10W 2500mA,7,48
2020-07-03,01:15:02,kabel,80807,633
2020-07-03,01:01:04,DC/DC 5V 1W,918,320
2020-07-03,01:01:03,"1kV 0,001kW 100kohm",1,43
2020-07-03,01:01:02,5kV 10W 2500mA,7,35
2020-07-03,01:00:02,kabel,80807,661
2020-07-03,00:46:04,DC/DC 5V 1W,918,293
2020-07-03,00:46:03,"1kV 0,001kW 100kohm",1,37
2020-07-03,00:46:02,5kV 10W 2500mA,7,29
2020-07-03,00:45:02,kabel,80807,699
2020-07-03,00:31:03,DC/DC 5V 1W,918,320
2020-07-03,00:31:03,"1kV 0,001kW 100kohm",1,57
2020-07-03,00:31:01,5kV 10W 2500mA,7,47
2020-07-03,00:30:03,kabel,80807,750
2020-07-03,00:16:04,DC/DC 5V 1W,918,288
2020-07-03,00:16:03,"1kV 0,001kW 100kohm",1,38
2020-07-03,00:15:02,kabel,80807,636
2020-07-03,00:01:04,DC/DC 5V 1W,918,293
2020-07-03,00:01:03,"1kV 0,001kW 100kohm",1,48
2020-07-03,00:01:01,5kV 10W 2500mA,7,42
2020-07-03,00:00:02,kabel,80807,610
2020-07-02,23:46:04,DC/DC 5V 1W,918,292
2020-07-02,23:46:03,"1kV 0,001kW 100kohm",1,48
2020-07-02,23:46:01,5kV 10W 2500mA,7,57
2020-07-02,23:45:03,kabel,80807,620
2020-07-02,23:31:04,DC/DC 5V 1W,918,273
2020-07-02,23:31:03,"1kV 0,001kW 100kohm",1,36
2020-07-02,23:31:02,5kV 10W 2500mA,7,43
2020-07-02,23:30:03,kabel,80807,761
2020-07-02,23:16:04,DC/DC 5V 1W,918,304
2020-07-02,23:16:03,"1kV 0,001kW 100kohm",1,43
2020-07-02,23:16:02,5kV 10W 2500mA,7,42
2020-07-02,23:15:02,kabel,80807,639
2020-07-02,23:01:04,DC/DC 5V 1W,918,288
2020-07-02,23:01:03,"1kV 0,001kW 100kohm",1,41
2020-07-02,23:01:02,5kV 10W 2500mA,7,39
2020-07-02,23:00:02,kabel,80807,677
2020-07-02,22:46:03,DC/DC 5V 1W,918,282
2020-07-02,22:46:03,"1kV 0,001kW 100kohm",1,33
2020-07-02,22:46:01,5kV 10W 2500mA,7,66
2020-07-02,22:45:03,kabel,80807,587
2020-07-02,22:31:04,DC/DC 5V 1W,918,304
2020-07-02,22:31:03,"1kV 0,001kW 100kohm",1,37
2020-07-02,22:31:02,5kV 10W 2500mA,7,35
2020-07-02,22:30:03,kabel,80807,650
2020-07-02,22:16:04,DC/DC 5V 1W,918,294
2020-07-02,22:16:03,"1kV 0,001kW 100kohm",1,45
2020-07-02,22:16:02,5kV 10W 2500mA,7,69
2020-07-02,22:15:02,kabel,80807,773
2020-07-02,22:01:04,DC/DC 5V 1W,918,323
2020-07-02,22:01:03,"1kV 0,001kW 100kohm",1,63
2020-07-02,22:01:01,5kV 10W 2500mA,7,43
2020-07-02,22:00:02,kabel,80807,724
2020-07-02,21:46:04,DC/DC 5V 1W,918,271
2020-07-02,21:46:04,"1kV 0,001kW 100kohm",1,44
2020-07-02,21:46:02,5kV 10W 2500mA,7,57
2020-07-02,21:45:03,kabel,80807,658
2020-07-02,21:31:04,DC/DC 5V 1W,918,267
2020-07-02,21:31:03,"1kV 0,001kW 100kohm",1,41
2020-07-02,21:31:02,5kV 10W 2500mA,7,42
2020-07-02,21:30:02,kabel,80807,725
2020-07-02,21:16:04,DC/DC 5V 1W,918,267
2020-07-02,21:16:03,"1kV 0,001kW 100kohm",1,36
2020-07-02,21:16:01,5kV 10W 2500mA,7,52
2020-07-02,21:15:02,kabel,80807,669
2020-07-02,21:01:04,DC/DC 5V 1W,918,275
2020-07-02,21:01:03,"1kV 0,001kW 100kohm",1,54
2020-07-02,21:01:02,5kV 10W 2500mA,7,59
2020-07-02,21:00:02,kabel,80807,655
2020-07-02,20:46:04,DC/DC 5V 1W,918,300
2020-07-02,20:46:03,"1kV 0,001kW 100kohm",1,60
2020-07-02,20:46:02,5kV 10W 2500mA,7,45
2020-07-02,20:45:02,kabel,80807,749
2020-07-02,20:31:04,DC/DC 5V 1W,918,293
2020-07-02,20:31:03,"1kV 0,001kW 100kohm",1,60
2020-07-02,20:31:01,5kV 10W 2500mA,7,40
2020-07-02,20:30:02,kabel,80807,641
2020-07-02,20:16:04,DC/DC 5V 1W,918,351
2020-07-02,20:16:03,"1kV 0,001kW 100kohm",1,58
2020-07-02,20:16:02,5kV 10W 2500mA,7,54
2020-07-02,20:15:02,kabel,80807,644
2020-07-02,20:01:04,DC/DC 5V 1W,918,315
2020-07-02,20:01:03,"1kV 0,001kW 100kohm",1,55
2020-07-02,20:01:02,5kV 10W 2500mA,7,49
2020-07-02,20:00:02,kabel,80807,630
2020-07-02,19:46:04,DC/DC 5V 1W,918,278
2020-07-02,19:46:03,"1kV 0,001kW 100kohm",1,35
2020-07-02,19:46:02,5kV 10W 2500mA,7,49
2020-07-02,19:45:02,kabel,80807,623
2020-07-02,19:31:04,DC/DC 5V 1W,918,288
2020-07-02,19:31:04,"1kV 0,001kW 100kohm",1,54
2020-07-02,19:31:02,5kV 10W 2500mA,7,69
2020-07-02,19:30:03,kabel,80807,706
2020-07-02,19:16:04,DC/DC 5V 1W,918,328
2020-07-02,19:16:03,"1kV 0,001kW 100kohm",1,43
2020-07-02,19:16:02,5kV 10W 2500mA,7,43
2020-07-02,19:15:02,kabel,80807,661
2020-07-02,19:01:04,DC/DC 5V 1W,918,299
2020-07-02,19:01:03,"1kV 0,001kW 100kohm",1,42
2020-07-02,19:01:02,5kV 10W 2500mA,7,56
2020-07-02,19:00:02,kabel,80807,689
2020-07-02,18:46:05,DC/DC 5V 1W,918,322
2020-07-02,18:46:04,"1kV 0,001kW 100kohm",1,45
2020-07-02,18:46:02,5kV 10W 2500mA,7,56
2020-07-02,18:45:03,kabel,80807,705
2020-07-02,18:31:04,DC/DC 5V 1W,918,307
2020-07-02,18:31:03,"1kV 0,001kW 100kohm",1,49
2020-07-02,18:31:02,5kV 10W 2500mA,7,48
2020-07-02,18:30:02,kabel,80807,670
2020-07-02,18:16:04,DC/DC 5V 1W,918,295
2020-07-02,18:16:03,"1kV 0,001kW 100kohm",1,46
2020-07-02,18:16:02,5kV 10W 2500mA,7,45
2020-07-02,18:15:02,kabel,80807,599
2020-07-02,18:01:04,DC/DC 5V 1W,918,280
2020-07-02,18:01:04,"1kV 0,001kW 100kohm",1,42
2020-07-02,18:01:02,5kV 10W 2500mA,7,48
2020-07-02,18:00:03,kabel,80807,716
2020-07-02,17:46:04,DC/DC 5V 1W,918,379
2020-07-02,17:46:03,"1kV 0,001kW 100kohm",1,53
2020-07-02,17:46:02,5kV 10W 2500mA,7,61
2020-07-02,17:45:02,kabel,80801,736
2020-07-02,17:31:04,DC/DC 5V 1W,918,302
2020-07-02,17:31:04,"1kV 0,001kW 100kohm",1,33
2020-07-02,17:31:02,5kV 10W 2500mA,7,62
2020-07-02,17:30:02,kabel,80801,779
2020-07-02,17:16:04,DC/DC 5V 1W,918,305
2020-07-02,17:16:03,"1kV 0,001kW 100kohm",1,39
2020-07-02,17:16:02,5kV 10W 2500mA,7,52
2020-07-02,17:15:03,kabel,80801,671
2020-07-02,17:01:04,DC/DC 5V 1W,918,308
2020-07-02,17:01:03,"1kV 0,001kW 100kohm",1,52
2020-07-02,17:01:02,5kV 10W 2500mA,7,56
2020-07-02,17:00:02,kabel,80801,647
2020-07-02,16:46:05,DC/DC 5V 1W,918,358
2020-07-02,16:46:04,"1kV 0,001kW 100kohm",1,36
2020-07-02,16:46:02,5kV 10W 2500mA,7,48
2020-07-02,16:45:03,kabel,80801,785
2020-07-02,16:31:04,DC/DC 5V 1W,918,349
2020-07-02,16:31:03,"1kV 0,001kW 100kohm",1,40
2020-07-02,16:31:02,5kV 10W 2500mA,7,54
2020-07-02,16:30:02,kabel,80801,614
2020-07-02,16:16:04,DC/DC 5V 1W,918,308
2020-07-02,16:16:03,"1kV 0,001kW 100kohm",1,51
2020-07-02,16:16:02,5kV 10W 2500mA,7,45
2020-07-02,16:15:02,kabel,80801,638
2020-07-02,16:01:04,DC/DC 5V 1W,918,310
2020-07-02,16:01:03,"1kV 0,001kW 100kohm",1,32
2020-07-02,16:01:02,5kV 10W 2500mA,7,43
2020-07-02,16:00:02,kabel,80801,748
2020-07-02,15:46:04,DC/DC 5V 1W,918,339
2020-07-02,15:46:03,"1kV 0,001kW 100kohm",1,37
2020-07-02,15:46:02,5kV 10W 2500mA,7,54
2020-07-02,15:45:03,kabel,80801,630
2020-07-02,15:31:04,DC/DC 5V 1W,918,293
2020-07-02,15:31:03,"1kV 0,001kW 100kohm",1,38
2020-07-02,15:31:02,5kV 10W 2500mA,7,56
2020-07-02,15:30:02,kabel,80815,736
2020-07-02,15:16:04,DC/DC 5V 1W,918,300
2020-07-02,15:16:04,"1kV 0,001kW 100kohm",1,38
2020-07-02,15:16:02,5kV 10W 2500mA,7,49
2020-07-02,15:15:03,kabel,80815,650
2020-07-02,15:01:04,DC/DC 5V 1W,918,405
2020-07-02,15:01:03,"1kV 0,001kW 100kohm",1,40
2020-07-02,15:01:01,5kV 10W 2500mA,7,33
2020-07-02,15:00:02,kabel,80794,784
2020-07-02,14:46:04,DC/DC 5V 1W,918,261
2020-07-02,14:46:03,"1kV 0,001kW 100kohm",1,46
2020-07-02,14:46:02,5kV 10W 2500mA,7,37
2020-07-02,14:45:03,kabel,80794,836
2020-07-02,14:31:04,DC/DC 5V 1W,918,305
2020-07-02,14:31:03,"1kV 0,001kW 100kohm",1,37
2020-07-02,14:31:02,5kV 10W 2500mA,7,50
2020-07-02,14:30:02,kabel,80794,761
2020-07-02,14:16:04,DC/DC 5V 1W,918,290
2020-07-02,14:16:03,"1kV 0,001kW 100kohm",1,38
2020-07-02,14:16:02,5kV 10W 2500mA,7,47
2020-07-02,14:15:02,kabel,80794,686
2020-07-02,14:01:04,DC/DC 5V 1W,918,322
2020-07-02,14:01:03,"1kV 0,001kW 100kohm",1,49
2020-07-02,14:01:02,5kV 10W 2500mA,7,31
2020-07-02,14:00:02,kabel,80795,652
2020-07-02,13:46:04,DC/DC 5V 1W,918,297
2020-07-02,13:46:04,"1kV 0,001kW 100kohm",1,33
2020-07-02,13:46:02,5kV 10W 2500mA,7,38
2020-07-02,13:45:02,kabel,80795,798
2020-07-02,13:31:05,DC/DC 5V 1W,918,306
2020-07-02,13:31:04,"1kV 0,001kW 100kohm",1,41
2020-07-02,13:31:02,5kV 10W 2500mA,7,41
2020-07-02,13:30:03,kabel,80795,669
2020-07-02,13:16:04,DC/DC 5V 1W,918,347
2020-07-02,13:16:03,"1kV 0,001kW 100kohm",1,39
2020-07-02,13:16:01,5kV 10W 2500mA,7,41
2020-07-02,13:15:02,kabel,80795,670
2020-07-02,13:01:04,DC/DC 5V 1W,918,306
2020-07-02,13:01:04,"1kV 0,001kW 100kohm",1,35
2020-07-02,13:01:02,5kV 10W 2500mA,7,45
2020-07-02,12:46:05,DC/DC 5V 1W,918,327
2020-07-02,12:46:04,"1kV 0,001kW 100kohm",1,93
2020-07-02,12:46:02,5kV 10W 2500mA,7,45
2020-07-02,12:45:03,kabel,80795,651
2020-07-02,12:31:04,DC/DC 5V 1W,918,296
2020-07-02,12:31:03,"1kV 0,001kW 100kohm",1,38
2020-07-02,12:31:02,5kV 10W 2500mA,7,38
2020-07-02,12:30:02,kabel,80795,673
2020-07-02,12:16:04,DC/DC 5V 1W,918,363
2020-07-02,12:16:02,5kV 10W 2500mA,7,51
2020-07-02,12:15:02,kabel,80796,740
2020-07-02,12:01:04,DC/DC 5V 1W,918,330
2020-07-02,12:01:03,"1kV 0,001kW 100kohm",1,41
2020-07-02,12:01:01,5kV 10W 2500mA,7,43
2020-07-02,12:00:03,kabel,80790,808
2020-07-02,11:46:04,DC/DC 5V 1W,918,312
2020-07-02,11:46:03,"1kV 0,001kW 100kohm",1,29
2020-07-02,11:46:02,5kV 10W 2500mA,7,32
2020-07-02,11:45:03,kabel,80790,757
2020-07-02,11:31:04,DC/DC 5V 1W,918,296
2020-07-02,11:31:03,"1kV 0,001kW 100kohm",1,41
2020-07-02,11:31:02,5kV 10W 2500mA,7,33
2020-07-02,11:30:02,kabel,80790,768
2020-07-02,11:16:04,DC/DC 5V 1W,918,373
2020-07-02,11:16:03,"1kV 0,001kW 100kohm",1,36
2020-07-02,11:16:02,5kV 10W 2500mA,7,38
2020-07-02,11:15:02,kabel,80790,692
2020-07-02,11:01:05,DC/DC 5V 1W,918,312
2020-07-02,11:01:04,"1kV 0,001kW 100kohm",1,33
2020-07-02,11:01:01,5kV 10W 2500mA,7,45
2020-07-02,11:00:02,kabel,80790,651
2020-07-02,10:46:05,DC/DC 5V 1W,918,306
2020-07-02,10:46:04,"1kV 0,001kW 100kohm",1,36
2020-07-02,10:46:02,5kV 10W 2500mA,7,35
2020-07-02,10:45:02,kabel,80790,818
2020-07-02,10:31:05,DC/DC 5V 1W,918,323
2020-07-02,10:31:04,"1kV 0,001kW 100kohm",1,34
2020-07-02,10:31:02,5kV 10W 2500mA,7,42
2020-07-02,10:30:02,kabel,80790,709
2020-07-02,10:16:04,DC/DC 5V 1W,918,335
2020-07-02,10:16:03,"1kV 0,001kW 100kohm",1,36
2020-07-02,10:16:02,5kV 10W 2500mA,7,32
2020-07-02,10:15:03,kabel,80790,713
2020-07-02,10:01:05,DC/DC 5V 1W,918,356
2020-07-02,10:01:04,"1kV 0,001kW 100kohm",1,34
2020-07-02,10:01:02,5kV 10W 2500mA,7,42
2020-07-02,10:00:02,kabel,80790,859
2020-07-02,09:46:04,DC/DC 5V 1W,918,395
2020-07-02,09:46:04,"1kV 0,001kW 100kohm",1,39
2020-07-02,09:46:02,5kV 10W 2500mA,7,33
2020-07-02,09:45:02,kabel,80791,832
2020-07-02,09:31:04,DC/DC 5V 1W,918,325
2020-07-02,09:31:03,"1kV 0,001kW 100kohm",1,37
2020-07-02,09:31:01,5kV 10W 2500mA,7,37
2020-07-02,09:30:02,kabel,80791,712
2020-07-02,09:16:05,DC/DC 5V 1W,918,285
2020-07-02,09:16:04,"1kV 0,001kW 100kohm",1,40
2020-07-02,09:16:02,5kV 10W 2500mA,7,41
2020-07-02,09:15:02,kabel,80791,766
2020-07-02,09:01:04,DC/DC 5V 1W,918,370
2020-07-02,09:01:02,5kV 10W 2500mA,7,41
2020-07-02,09:00:02,kabel,80791,752
2020-07-02,08:46:05,DC/DC 5V 1W,918,308
2020-07-02,08:46:04,"1kV 0,001kW 100kohm",1,38
2020-07-02,08:46:02,5kV 10W 2500mA,7,32
2020-07-02,08:45:02,kabel,80791,710
2020-07-02,08:31:04,DC/DC 5V 1W,918,402
2020-07-02,08:31:03,"1kV 0,001kW 100kohm",1,31
2020-07-02,08:31:02,5kV 10W 2500mA,7,39
2020-07-02,08:30:03,kabel,80791,735
2020-07-02,08:16:04,DC/DC 5V 1W,918,324
2020-07-02,08:16:03,"1kV 0,001kW 100kohm",1,41
2020-07-02,08:16:02,5kV 10W 2500mA,7,38
2020-07-02,08:15:03,kabel,80791,700
2020-07-02,08:01:04,DC/DC 5V 1W,918,286
2020-07-02,08:01:03,"1kV 0,001kW 100kohm",1,30
2020-07-02,08:01:02,5kV 10W 2500mA,7,37
2020-07-02,08:00:02,kabel,80791,681
2020-07-02,07:46:03,"1kV 0,001kW 100kohm",1,47
2020-07-02,07:46:02,5kV 10W 2500mA,7,44
2020-07-02,07:45:02,kabel,80791,647
2020-07-02,07:31:04,DC/DC 5V 1W,918,305
2020-07-02,07:31:03,"1kV 0,001kW 100kohm",1,45
2020-07-02,07:31:01,5kV 10W 2500mA,7,39
2020-07-02,07:30:03,kabel,80791,785
2020-07-02,07:16:04,DC/DC 5V 1W,918,307
2020-07-02,07:16:03,"1kV 0,001kW 100kohm",1,47
2020-07-02,07:16:01,5kV 10W 2500mA,7,30
